,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,value1,peaks_min,peaks_max,ema30,ema50,ema100,buy,sell
375,202507071730,1.36118,1.35952,1.36046,1.35966,5982,m15,1,,,1.361811566039232,1.3619347424944632,1.3625549507851138,0,0
376,202507071745,1.36052,1.36,1.36052,1.36046,2950,m15,1,,,1.3617282391979901,1.3618792623810059,1.3625146333107374,0,0
377,202507071800,1.36128,1.3602,1.36027,1.36052,3289,m15,1,,,1.3616341592497316,1.3618161540352514,1.3624701619681818,0,0
378,202507071815,1.36028,1.35919,1.35938,1.36027,4016,m15,1,1.0,,1.3614887296207152,1.3617206185580355,1.3624089393921033,0,0
379,202507071830,1.3608,1.35908,1.36061,1.35938,3581,m15,1,,,1.3614320373871203,1.361677064878207,1.3623732989981152,0,0
380,202507071845,1.36148,1.36056,1.36118,1.36061,2739,m15,1,,,1.3614157769105317,1.361657572133204,1.3623496577208942,0,0
381,202507071900,1.36166,1.36069,1.36145,1.36118,2341,m15,1,,1.0,1.361417984851788,1.3616494320476706,1.362331834148622,0,1
382,202507071915,1.36147,1.36096,1.36116,1.36145,1809,m15,1,,,1.3614013406678016,1.3616302386297816,1.3623086185731363,0,0
383,202507071930,1.36147,1.3609,1.36107,1.36116,1919,m15,1,,,1.361379963850524,1.361608268482758,1.3622840801394396,0,0
384,202507071945,1.3613899999999999,1.36093,1.36097,1.36107,1961,m15,1,,,1.3613535145698448,1.3615832383410573,1.3622580469650363,0,0
385,202507072000,1.361,1.36015,1.36022,1.36097,1364,m15,1,,,1.361280384597596,1.361529778003446,1.3622176716830063,0,0
386,202507072015,1.36038,1.35991,1.36015,1.36022,778,m15,1,,,1.361207456559041,1.3614756690519134,1.3621767098725617,0,0
387,202507072030,1.36018,1.35983,1.35991,1.36015,952,m15,1,,,1.3611237496842636,1.3614142702544205,1.3621318053836888,0,0
388,202507072045,1.36013,1.35977,1.35991,1.35991,1244,m15,1,,,1.3610454432530203,1.3613552792537646,1.3620877908436346,0,0
389,202507072100,1.36039,1.35937,1.3601,1.35991,402,m15,1,,,1.3609844469141155,1.361306052608115,1.3620484125182286,0,0
390,202507072115,1.36025,1.35982,1.36015,1.3601,356,m15,1,,,1.3609306116293336,1.3612607172044209,1.3620108050911137,0,0
391,202507072130,1.36064,1.35965,1.36022,1.36015,338,m15,1,,,1.3608847657177636,1.3612199047587201,1.3619753296422243,0,0
392,202507072145,1.36054,1.36014,1.36015,1.36022,349,m15,1,,,1.3608373614779077,1.361177947703124,1.3619391705516013,0,0
393,202507072200,1.36101,1.36015,1.3609499999999999,1.36015,536,m15,1,,,1.360844628479333,1.3611690085762351,1.3619195756064166,0,0
394,202507072215,1.36107,1.36084,1.36089,1.3609499999999999,661,m15,1,,,1.3608475556742148,1.3611580670619405,1.3618991804112501,0,0
