,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,peaks_min,peaks_max,bidclose_median,bidopen_median,min_low_median,max_high_median,ema50,ema80,trend,signal,valid_signal
145,202508120449,148.39399999999998,148.382,148.386,148.384,74,m1,0,0,148.384,148.385,148.38,148.39499999999998,148.4089784035707,148.40340619750143,BEAR,0,0
146,202508120450,148.39499999999998,148.376,148.378,148.386,111,m1,0,0,148.384,148.384,148.378,148.3945,148.40776016216074,148.40276257157103,BEAR,0,0
147,202508120451,148.378,148.344,148.363,148.378,278,m1,0,0,148.382,148.384,148.374,148.39149999999998,148.40600013940025,148.4017558959041,BEAR,0,0
148,202508120452,148.36499999999998,148.35899999999998,148.361,148.363,109,m1,0,0,148.379,148.382,148.37099999999998,148.38799999999998,148.40423086711118,148.40072471739992,BEAR,0,0
149,202508120453,148.362,148.35399999999998,148.355,148.361,148,m1,1,0,148.3755,148.379,148.3675,148.3865,148.40229545129267,148.39956852633512,BEAR,0,0
150,202508120454,148.35999999999999,148.344,148.357,148.355,136,m1,0,0,148.3725,148.3755,148.36399999999998,148.3845,148.40051492206427,148.3984927820172,BEAR,0,0
151,202508120455,148.37199999999999,148.355,148.37199999999999,148.357,106,m1,0,0,148.37199999999999,148.3725,148.363,148.38049999999998,148.39939412732878,148.39782367374536,BEAR,0,0
152,202508120456,148.38299999999998,148.37,148.37099999999998,148.37199999999999,89,m1,0,0,148.37149999999997,148.37199999999999,148.361,148.378,148.39827818078166,148.3971465908673,BEAR,0,0
153,202508120457,148.375,148.363,148.373,148.37099999999998,114,m1,0,1,148.3675,148.37149999999997,148.35699999999997,148.3775,148.3972847829899,148.3965374183151,BEAR,-1,-1
154,202508120458,148.378,148.363,148.364,148.373,88,m1,0,0,148.3635,148.3675,148.35449999999997,148.37599999999998,148.39597684520734,148.39571700149892,BEAR,0,0
155,202508120459,148.36599999999999,148.349,148.35399999999998,148.364,93,m1,0,0,148.362,148.3635,148.3515,148.37349999999998,148.39432748106836,148.3946656755552,BEAR,0,0
156,202508120500,148.35899999999998,148.328,148.33499999999998,148.35399999999998,203,m1,0,0,148.35899999999998,148.362,148.3485,148.36899999999997,148.3919965500716,148.39316278478842,BEAR,0,0
157,202508120501,148.34699999999998,148.331,148.339,148.33499999999998,160,m1,0,0,148.356,148.35899999999998,148.346,148.3655,148.3899145095925,148.39179918170848,BEAR,0,0
158,202508120502,148.34099999999998,148.28699999999998,148.31,148.339,536,m1,1,0,148.35449999999997,148.356,148.344,148.3635,148.3867751828113,148.3897408018944,BEAR,0,0
159,202508120503,148.32899999999998,148.289,148.32399999999998,148.31,723,m1,0,0,148.3525,148.35449999999997,148.339,148.362,148.38430931725512,148.388087293464,BEAR,0,0
160,202508120504,148.349,148.315,148.32299999999998,148.32399999999998,489,m1,0,0,148.34550000000002,148.3525,148.334,148.361,148.3819011892527,148.38645097568738,BEAR,0,0
161,202508120505,148.362,148.31799999999998,148.351,148.32299999999998,391,m1,0,0,148.3395,148.34550000000002,148.333,148.35949999999997,148.38068751797553,148.38556012550256,BEAR,0,0
162,202508120506,148.386,148.34799999999998,148.384,148.351,258,m1,0,0,148.339,148.3395,148.3315,148.35399999999998,148.3808176107785,148.38552093814658,BEAR,0,0
163,202508120507,148.403,148.37199999999999,148.387,148.384,211,m1,0,1,148.3385,148.339,148.3295,148.34799999999998,148.38106040087706,148.38555807349294,BEAR,-1,-1
164,202508120508,148.387,148.36499999999998,148.37199999999999,148.387,294,m1,0,0,148.3365,148.3385,148.32299999999998,148.3465,148.3807046074546,148.38521780754095,BEAR,0,0
165,202508120509,148.37699999999998,148.334,148.338,148.37199999999999,240,m1,0,0,148.3345,148.3365,148.3175,148.34449999999998,148.379027727178,148.38403326618266,BEAR,0,0
166,202508120510,148.346,148.334,148.339,148.338,182,m1,0,0,148.33100000000002,148.3345,148.31599999999997,148.343,148.3774560404547,148.38290397438195,BEAR,0,0
167,202508120511,148.339,148.314,148.321,148.339,214,m1,0,0,148.326,148.33100000000002,148.3145,148.34199999999998,148.3752394060256,148.3813522167771,BEAR,0,0
168,202508120512,148.333,148.29899999999998,148.30599999999998,148.321,198,m1,0,0,148.32349999999997,148.326,148.313,148.33999999999997,148.3725209867699,148.37946405935705,BEAR,0,0
169,202508120513,148.315,148.295,148.31199999999998,148.30599999999998,199,m1,0,0,148.3225,148.32349999999997,148.31099999999998,148.339,148.370144970791,148.37777418062373,BEAR,0,0
170,202508120514,148.339,148.31,148.328,148.31199999999998,160,m1,0,0,148.322,148.3225,148.3075,148.3365,148.36849045795293,148.37652785340515,BEAR,0,0
171,202508120515,148.333,148.30499999999998,148.30599999999998,148.328,220,m1,0,0,148.32150000000001,148.322,148.30499999999998,148.33350000000002,148.36603733190492,148.37476247667215,BEAR,0,0
172,202508120516,148.322,148.30499999999998,148.31699999999998,148.30599999999998,251,m1,0,0,148.319,148.32150000000001,148.30499999999998,148.333,148.36411239952943,148.37331711978598,BEAR,0,0
173,202508120517,148.325,148.28099999999998,148.31699999999998,148.31699999999998,377,m1,0,0,148.31699999999998,148.319,148.3045,148.332,148.36226310091527,148.37190839559867,BEAR,0,0
174,202508120518,148.328,148.295,148.322,148.31699999999998,225,m1,0,0,148.31699999999998,148.31699999999998,148.304,148.32999999999998,148.36068271600158,148.37066038295353,BEAR,0,0
