,Unnamed: 0,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,value1,peaks_min,peaks_max,ema,ema_slow,sell,buy,TriggerSell,TriggerBuy,ZoneOperationType
196,167,202408260920,1.11815,1.11791,1.11811,1.1179700000000001,724,m5,1,,,1.1180525313678582,1.1181918335005665,0,1,0,0,SELL
197,168,202408260925,1.11819,1.11798,1.11818,1.11811,721,m5,1,,,1.118075707482793,1.1181913689036316,0,1,0,0,SELL
198,169,202408260930,1.11827,1.1180700000000001,1.1180700000000001,1.11818,601,m5,1,,,1.1180746697586486,1.1181866040366033,0,1,0,0,SELL
199,29,202408260930,1.11828,1.11714,1.11742,1.11818,9588,m30,1,,,1.1180600077190292,1.118463628937234,1,0,0,0,SELL
200,170,202408260935,1.11817,1.11805,1.1181299999999998,1.1180700000000001,686,m5,1,,,1.1180847298025307,1.1181843818947086,0,1,0,0,SELL
201,171,202408260940,1.11828,1.11809,1.11826,1.1181299999999998,644,m5,1,,1.0,1.1181165971111615,1.118187350359813,1,-1,0,0,SELL
202,172,202408260945,1.11827,1.11788,1.11795,1.11826,747,m5,1,,,1.118086306727314,1.118178033307392,1,0,0,0,SELL
203,173,202408260950,1.11798,1.11717,1.11719,1.11795,1030,m5,1,,,1.1179233418678023,1.1181392501283494,1,0,0,0,SELL
204,174,202408260955,1.11748,1.11714,1.11742,1.11719,1086,m5,1,,,1.1178318251645656,1.1181110185210916,1,0,0,0,SELL
205,175,202408261000,1.11747,1.11701,1.11701,1.11742,1033,m5,1,1.0,,1.1176824024073715,1.1180678034978877,-1,1,0,0,SELL
206,30,202408261000,1.1176700000000002,1.1169200000000001,1.11764,1.11742,9252,m30,1,,,1.117983490588306,1.1184181796241646,1,0,0,0,SELL
207,176,202408261005,1.11721,1.1169200000000001,1.1171799999999998,1.11701,730,m5,1,,,1.1175910565151224,1.1180329583704312,0,1,0,0,SELL
208,177,202408261010,1.1174899999999999,1.11715,1.11748,1.1171799999999998,732,m5,1,,,1.1175708644214637,1.1180112561931128,0,1,0,0,SELL
209,178,202408261015,1.11753,1.11735,1.1173799999999998,1.11748,711,m5,1,,,1.117536161799379,1.117986481815616,0,1,0,0,SELL
210,179,202408261020,1.11741,1.1172,1.11737,1.1173799999999998,780,m5,1,,,1.1175059505631286,1.1179622880127271,0,1,0,0,SELL
211,180,202408261025,1.1176700000000002,1.1173,1.11764,1.11737,640,m5,1,,1.0,1.1175303231880145,1.1179496402034637,1,-1,0,0,SELL
212,181,202408261030,1.11765,1.11731,1.1173600000000001,1.11764,544,m5,1,,,1.1174993553356478,1.1179265011265878,1,0,0,0,SELL
213,31,202408261030,1.11765,1.1169,1.11715,1.11764,7730,m30,1,,,1.1178316999915023,1.1183492989668922,1,0,0,0,SELL
214,182,202408261035,1.1173799999999998,1.11709,1.11717,1.1173600000000001,545,m5,1,,,1.1174394725473484,1.1178968147777435,1,0,0,0,SELL
215,183,202408261040,1.1174,1.11716,1.11727,1.11717,543,m5,1,,,1.1174086593569217,1.1178722181730976,1,0,0,0,SELL
216,184,202408261045,1.11727,1.1170200000000001,1.11716,1.11727,627,m5,1,,,1.1173634485647541,1.1178442709827157,1,0,0,0,SELL
217,185,202408261050,1.11723,1.1169,1.11721,1.11716,822,m5,1,,,1.1173355488257075,1.1178193830090015,1,0,0,0,SELL
218,186,202408261055,1.11729,1.11709,1.11715,1.11721,784,m5,1,,,1.1173018126755792,1.1177931178894116,1,0,0,0,SELL
219,32,202408261100,1.11735,1.11645,1.11656,1.11715,10316,m30,1,,,1.1176001737447587,1.1182535594870515,1,0,0,0,SELL
220,187,202408261100,1.11735,1.11709,1.11711,1.11715,859,m5,1,,,1.1172669376436557,1.1177663144361132,1,0,0,0,SELL
221,188,202408261105,1.11714,1.11693,1.11695,1.11711,866,m5,1,,,1.1172093126175364,1.1177342854389851,1,0,0,0,SELL
222,189,202408261110,1.11719,1.11693,1.11696,1.11695,849,m5,1,,,1.1171639830507116,1.1177039061161496,1,0,0,0,SELL
223,190,202408261115,1.1171,1.1167,1.117,1.11696,733,m5,1,,,1.1171341679505822,1.1176762886890106,1,0,0,0,SELL
224,191,202408261120,1.1170200000000001,1.11665,1.11675,1.117,813,m5,1,,,1.1170643192322944,1.117639946870562,1,0,0,0,SELL
225,192,202408261125,1.11676,1.11645,1.11656,1.11675,1038,m5,1,,,1.116972624826423,1.1175975772260294,1,0,0,0,SELL
226,33,202408261130,1.11685,1.1163,1.1165200000000002,1.11656,10824,m30,1,,,1.1174035644769265,1.1181621093576295,1,0,0,0,SELL
227,193,202408261130,1.11666,1.11636,1.1164100000000001,1.11656,995,m5,1,1.0,,1.1168703294034368,1.1175509857214052,-1,1,0,0,SELL
228,194,202408261135,1.11685,1.1163100000000001,1.11684,1.1164100000000001,958,m5,1,,,1.1168648149664484,1.117523092511468,0,1,0,0,SELL
229,195,202408261140,1.11684,1.11639,1.11642,1.11684,737,m5,1,,,1.1167839395180033,1.1174798169631663,0,1,0,0,SELL
230,196,202408261145,1.11653,1.1163,1.11642,1.11642,918,m5,1,,,1.1167177686965482,1.1174382398042926,0,1,0,0,SELL
231,197,202408261150,1.1168200000000001,1.11637,1.1168,1.11642,866,m5,1,,,1.1167327198426305,1.1174132017030611,0,1,0,0,SELL
232,198,202408261155,1.1168,1.11645,1.1165200000000002,1.1168,938,m5,1,,,1.1166940435076065,1.1173781619640408,0,1,0,0,SELL
233,199,202408261200,1.11669,1.11638,1.11642,1.1165200000000002,1052,m5,1,,,1.1166442174153144,1.117340574389278,0,1,0,0,SELL
234,34,202408261200,1.11685,1.11627,1.11649,1.1165200000000002,12474,m30,1,,,1.117237313761018,1.1180750790350409,1,0,0,0,SELL
235,200,202408261205,1.1165200000000002,1.11627,1.11629,1.11642,797,m5,1,,,1.1165798142488936,1.1172993621247735,0,1,0,0,SELL
236,201,202408261210,1.1165100000000001,1.11629,1.11636,1.11629,927,m5,1,,,1.116539848021822,1.1172625129955722,0,1,0,0,SELL
237,202,202408261215,1.11685,1.11632,1.11676,1.11636,1237,m5,1,,,1.116579875654218,1.1172428007449773,0,1,0,0,SELL
238,203,202408261220,1.11683,1.11656,1.11663,1.11676,1322,m5,1,,,1.1165889891716332,1.1172187624790513,0,1,0,0,SELL
239,204,202408261225,1.11667,1.11646,1.11649,1.11663,902,m5,1,,,1.116570991140427,1.1171901757154288,0,1,0,0,SELL
240,205,202408261230,1.11666,1.11584,1.1162100000000001,1.11649,2091,m5,1,,,1.1165053563876222,1.1171517273172955,0,1,0,0,SELL
241,35,202408261230,1.11666,1.11584,1.11612,1.11649,19146,m30,1,,,1.1170340176472733,1.1179746099170236,1,0,0,0,SELL
242,206,202408261235,1.11639,1.11598,1.1163100000000001,1.1162100000000001,1278,m5,1,,,1.1164698370444182,1.1171187100410227,0,1,0,0,SELL
243,207,202408261240,1.1164100000000001,1.11596,1.11596,1.1163100000000001,1427,m5,1,,,1.1163771393999786,1.117073259372254,0,1,0,0,SELL
244,208,202408261245,1.11657,1.11591,1.11648,1.11596,1737,m5,1,,,1.1163958413272552,1.1170499888585694,0,1,0,0,SELL
245,209,202408261250,1.1166,1.11588,1.11596,1.11648,1552,m5,1,,,1.1163165974495726,1.1170072345941764,0,1,0,0,SELL
246,210,202408261255,1.1163299999999998,1.11596,1.11612,1.11596,1489,m5,1,,,1.1162808524587409,1.1169724335703712,0,1,0,0,SELL
247,211,202408261300,1.11615,1.1154,1.11541,1.11612,1518,m5,1,1.0,,1.1161225156480608,1.1169111489586496,-1,1,0,0,SELL
248,36,202408261300,1.11617,1.11499,1.1160700000000001,1.11612,16920,m30,1,,,1.1168586371371387,1.1178779114641073,1,0,0,0,SELL
249,212,202408261305,1.11564,1.11499,1.11542,1.11541,1949,m5,1,,,1.1159947855302317,1.1168526608773162,0,1,0,0,SELL
250,213,202408261310,1.11582,1.11542,1.11578,1.11542,1378,m5,1,,,1.1159557336156445,1.1168105876920371,0,1,0,0,SELL
251,214,202408261315,1.1158,1.11539,1.11562,1.11578,1120,m5,1,,,1.115894691140073,1.116763889391051,0,1,0,0,SELL
252,215,202408261320,1.11592,1.1152799999999998,1.11589,1.11562,1172,m5,1,,,1.115893838205514,1.1167296131628193,0,1,0,0,SELL
253,216,202408261325,1.11617,1.11582,1.11608,1.11589,1325,m5,1,,1.0,1.1159276858045115,1.1167041338115933,1,-1,0,0,SELL
254,37,202408261330,1.11626,1.11525,1.1159700000000001,1.1160700000000001,20248,m30,1,1.0,,1.1166969878867077,1.1177821518960598,-1,1,0,0,BUY
255,217,202408261330,1.11622,1.1156,1.11566,1.11608,1770,m5,1,,,1.115879015658237,1.1166631807082643,1,0,0,0,BUY
256,218,202408261335,1.11575,1.11537,1.11543,1.11566,1846,m5,1,1.0,,1.1157973764476483,1.116614813101216,-1,1,0,0,BUY
257,219,202408261340,1.11553,1.11525,1.11545,1.11543,1681,m5,1,,,1.1157342170935305,1.116569127277783,0,1,0,0,BUY
258,220,202408261345,1.11624,1.11542,1.11606,1.11545,1651,m5,1,,,1.1157934503492524,1.1165491586136742,0,1,0,0,BUY
259,221,202408261350,1.11626,1.11582,1.11602,1.11606,1525,m5,1,,,1.1158346411948428,1.1165284044110826,0,1,0,0,BUY
260,222,202408261355,1.1162100000000001,1.11581,1.1159700000000001,1.11602,1651,m5,1,,,1.1158592518866897,1.11650650327444,0,1,0,0,BUY
261,38,202408261400,1.11701,1.11538,1.11701,1.1159700000000001,19608,m30,1,,,1.1167539219056142,1.1177438177100592,0,1,0,0,BUY
262,223,202408261400,1.1159700000000001,1.11538,1.1159,1.1159700000000001,2153,m5,1,,,1.1158666606345644,1.1164827157805397,0,1,0,0,BUY
263,224,202408261405,1.11639,1.11584,1.1163,1.1159,1562,m5,1,,,1.1159454496100982,1.116475549572493,0,1,0,0,BUY
264,225,202408261410,1.11659,1.11629,1.11647,1.1163,1253,m5,1,,,1.1160408224082619,1.1164753319164225,0,1,0,0,BUY
265,226,202408261415,1.1167200000000002,1.11634,1.1167200000000002,1.11647,1630,m5,1,,,1.1161643092431237,1.1164849278350888,0,1,0,0,BUY
266,227,202408261420,1.1168799999999999,1.1165,1.11668,1.1167200000000002,1840,m5,1,,,1.1162580711989192,1.1164925785602986,0,1,0,0,BUY
267,228,202408261425,1.11704,1.1166200000000002,1.117,1.11668,1380,m5,1,,,1.1163929673445705,1.1165124795305754,0,1,0,0,BUY
268,39,202408261430,1.11789,1.11693,1.11766,1.11701,18164,m30,1,,1.0,1.1169187171965864,1.1177396994576092,1,-1,0,0,SELL
269,229,202408261430,1.11744,1.11693,1.11725,1.117,1611,m5,1,,,1.1165487914637395,1.1165414048209357,0,1,0,0,SELL
270,230,202408261435,1.11755,1.11707,1.11747,1.11725,1641,m5,1,,,1.116716283924878,1.1165778238492714,0,1,0,0,SELL
271,231,202408261440,1.11786,1.1174600000000001,1.11765,1.11747,1445,m5,1,,,1.1168860504839908,1.1166198738900328,0,1,0,0,SELL
272,232,202408261445,1.11783,1.11747,1.1177700000000002,1.11765,1713,m5,1,,1.0,1.1170467685778107,1.1166649809119331,1,-1,0,0,SELL
273,233,202408261450,1.11789,1.11752,1.11768,1.1177700000000002,1474,m5,1,,,1.1171619015636634,1.1167047890052582,1,0,0,0,SELL
274,234,202408261455,1.11772,1.11741,1.11766,1.11768,1183,m5,1,,,1.1172524649157245,1.1167422513551093,1,0,0,0,SELL
275,235,202408261500,1.11769,1.11711,1.11727,1.11766,1526,m5,1,,,1.1172556531128657,1.1167629490233886,1,0,0,0,SELL
276,40,202408261500,1.11769,1.1166,1.11669,1.11766,14370,m30,1,,,1.1168771211371231,1.1176886306003817,1,0,0,0,SELL
277,236,202408261505,1.11735,1.11691,1.11713,1.11727,1413,m5,1,,,1.1172328070923443,1.1167773442772235,1,0,0,0,SELL
278,237,202408261510,1.11722,1.11705,1.1171,1.11713,1130,m5,1,,,1.1172086603482818,1.116789998370071,1,0,0,0,SELL
279,238,202408261515,1.11717,1.11681,1.11693,1.1171,1073,m5,1,,,1.1171579948304124,1.116795489016626,1,0,0,0,SELL
280,239,202408261520,1.11693,1.1166,1.1167200000000002,1.11693,975,m5,1,,,1.1170783594067009,1.1167925284627749,1,0,0,0,SELL
281,240,202408261525,1.11683,1.1166200000000002,1.1167,1.1167200000000002,1073,m5,1,,,1.117009566787301,1.1167888996597732,1,0,0,0,SELL
282,241,202408261530,1.1168799999999999,1.1166200000000002,1.1168,1.1167,857,m5,1,,,1.1169714637350647,1.1167893349944158,1,0,0,0,SELL
283,41,202408261530,1.1169200000000001,1.1163299999999998,1.11637,1.11669,11020,m30,1,,,1.1167848971318708,1.1176250776302459,1,0,0,0,SELL
284,242,202408261535,1.11681,1.1165,1.11665,1.1168,846,m5,1,,,1.1169130157832348,1.1167838705491635,1,0,0,0,SELL
285,243,202408261540,1.1169200000000001,1.11665,1.11669,1.11665,981,m5,1,,,1.1168724674590105,1.1167801891389624,1,0,0,0,SELL
286,244,202408261545,1.11681,1.1165200000000002,1.11669,1.11669,966,m5,1,,,1.1168392915573722,1.1167766521141058,1,0,0,0,SELL
287,245,202408261550,1.1169,1.11655,1.11665,1.11669,959,m5,1,,,1.116804874910577,1.116771685100251,1,0,0,0,SELL
288,246,202408261555,1.1167,1.1163299999999998,1.11637,1.11665,896,m5,1,,,1.1167258067450174,1.1167559319380629,1,0,0,0,SELL
289,247,202408261600,1.11649,1.11618,1.11642,1.11637,1024,m5,1,,,1.1166702055186506,1.1167427574894924,1,0,0,0,SELL
290,42,202408261600,1.1166399999999999,1.11596,1.1164399999999999,1.11637,11126,m30,1,,,1.1167221773436238,1.1175684697714034,1,0,0,0,SELL
291,248,202408261605,1.11647,1.11624,1.11626,1.11642,701,m5,1,,,1.1165956226970777,1.11672382492981,1,0,0,0,SELL
292,249,202408261610,1.1163299999999998,1.11596,1.11608,1.11626,787,m5,1,1.0,,1.1165018731157907,1.1166985757485637,-1,1,0,0,SELL
293,250,202408261615,1.1164399999999999,1.11608,1.11642,1.11608,868,m5,1,,,1.1164869870947378,1.1166876507334953,0,1,0,0,SELL
294,251,202408261620,1.1166200000000002,1.1163,1.1165100000000001,1.11642,1094,m5,1,,,1.1164911712593308,1.1166806837464738,0,1,0,0,SELL
295,252,202408261625,1.1166399999999999,1.11643,1.1164399999999999,1.1165100000000001,1089,m5,1,,,1.116481867393998,1.1166712447886231,0,1,0,0,SELL
296,253,202408261630,1.11663,1.11639,1.1165399999999999,1.1164399999999999,860,m5,1,,,1.1164924369587257,1.1166660977353116,0,1,0,0,SELL
297,43,202408261630,1.1172,1.11639,1.11711,1.1164399999999999,10616,m30,1,,,1.1167927008749818,1.1175467556359877,1,0,0,0,SELL
298,254,202408261635,1.11674,1.1164,1.11657,1.1165399999999999,941,m5,1,,,1.1165065393298663,1.1166623290567792,0,1,0,0,SELL
299,255,202408261640,1.11674,1.11653,1.11674,1.11657,939,m5,1,,,1.116548986724436,1.1166653750847548,0,1,0,0,SELL
300,256,202408261645,1.11697,1.11673,1.11697,1.11674,850,m5,1,,,1.1166255345927203,1.1166773215692152,0,1,0,0,SELL
301,257,202408261650,1.1171,1.11689,1.11689,1.11697,904,m5,1,,,1.1166736192122255,1.1166856621744221,0,1,0,0,SELL
302,258,202408261655,1.1172,1.11687,1.11711,1.11689,814,m5,1,,,1.116752961173639,1.1167023033998382,0,1,0,0,SELL
303,259,202408261700,1.11725,1.1170799999999999,1.11723,1.11711,710,m5,1,,,1.116839695505705,1.1167229980130735,0,1,0,0,SELL
304,44,202408261700,1.11754,1.1170799999999999,1.11732,1.11711,7836,m30,1,,,1.116888584924398,1.1175361027746362,1,0,0,0,SELL
305,260,202408261705,1.11729,1.11713,1.11722,1.11723,565,m5,1,,,1.116908841777395,1.1167424888561746,0,1,0,0,SELL
306,261,202408261710,1.11754,1.11722,1.11748,1.11722,704,m5,1,,1.0,1.1170126887269596,1.1167714116732006,1,-1,1,0,SELL
307,262,202408261715,1.11748,1.1172600000000001,1.11735,1.11748,698,m5,1,,,1.1170740180493306,1.1167941020230874,1,0,0,0,SELL
308,263,202408261720,1.11742,1.11719,1.11734,1.11735,591,m5,1,,,1.117122378403998,1.1168155103412851,1,0,0,0,SELL
309,264,202408261725,1.11743,1.1172799999999998,1.11732,1.11734,650,m5,1,,,1.1171583096032711,1.116835294741722,1,0,0,0,SELL
310,45,202408261730,1.1174,1.11676,1.11697,1.11732,10736,m30,1,,,1.1169033891157794,1.1175097124509112,1,0,0,0,SELL
311,265,202408261730,1.1174,1.1170200000000001,1.1171200000000001,1.11732,804,m5,1,,,1.1171513442208578,1.1168464599207157,1,0,0,0,SELL
312,266,202408261735,1.11719,1.11694,1.1170799999999999,1.1171200000000001,983,m5,1,,,1.1171383725443385,1.1168556185655505,1,0,0,0,SELL
313,267,202408261740,1.1171799999999998,1.11695,1.117,1.1170799999999999,1032,m5,1,,,1.1171132138999134,1.1168612807075338,1,0,0,0,SELL
314,268,202408261745,1.1170200000000001,1.11685,1.11694,1.117,974,m5,1,,,1.1170817204635657,1.1168643678040622,1,0,0,0,SELL
315,269,202408261750,1.11695,1.11676,1.11693,1.11694,678,m5,1,,,1.1170541349247356,1.1168669416680976,1,0,0,0,SELL
316,270,202408261755,1.1171200000000001,1.1169200000000001,1.11697,1.11693,897,m5,1,,,1.1170388376656928,1.1168709832504085,1,0,0,0,SELL
317,271,202408261800,1.1171200000000001,1.11676,1.11676,1.11697,746,m5,1,,,1.1169881399082942,1.1168666308842377,1,0,0,0,SELL
318,46,202408261800,1.1171200000000001,1.11649,1.1167,1.11697,9844,m30,1,,,1.1168664063121143,1.1174722429850483,1,0,0,0,SELL
319,272,202408261805,1.11681,1.1165100000000001,1.1166,1.11676,995,m5,1,,,1.116917569015877,1.1168561745822223,1,0,0,0,SELL
320,273,202408261810,1.11673,1.11649,1.11668,1.1166,864,m5,1,,,1.1168743746493541,1.116849265655152,1,0,0,0,SELL
321,274,202408261815,1.11683,1.11665,1.11679,1.11668,772,m5,1,,,1.1168590338040167,1.1168469414730515,1,0,0,0,SELL
322,275,202408261820,1.11691,1.11666,1.11668,1.11679,746,m5,1,,,1.1168264822032865,1.1168403946437169,1,0,0,0,SELL
323,276,202408261825,1.11678,1.11663,1.1167,1.11668,799,m5,1,,,1.1168034854390525,1.1168348888866542,1,0,0,0,SELL
324,277,202408261830,1.1167200000000002,1.11639,1.11649,1.1167,942,m5,1,,,1.1167464880864972,1.1168213636322215,1,0,0,0,SELL
325,47,202408261830,1.1167200000000002,1.11594,1.11635,1.1167,9404,m30,1,,,1.1167725080972355,1.1174206751947744,1,0,0,0,SELL
326,278,202408261835,1.11659,1.116,1.11604,1.11649,792,m5,1,,,1.116618035707134,1.1167907214856958,1,0,0,0,SELL
327,279,202408261840,1.11616,1.11594,1.11601,1.11604,684,m5,1,1.0,,1.1165074837603826,1.1167601045388076,-1,1,0,0,SELL
328,280,202408261845,1.1162100000000001,1.116,1.11619,1.11601,624,m5,1,,,1.1164497594403129,1.1167377472047788,0,1,0,0,SELL
329,281,202408261850,1.11628,1.1160700000000001,1.11619,1.11619,576,m5,1,,,1.1164025304511649,1.1167162666514998,0,1,0,0,SELL
330,282,202408261855,1.11638,1.11616,1.11635,1.11619,1084,m5,1,,,1.1163929794600442,1.1167019030794645,0,1,0,0,SELL
331,283,202408261900,1.11655,1.1163299999999998,1.1164100000000001,1.11635,837,m5,1,,,1.1163960741036725,1.1166904557666908,0,1,0,0,SELL
332,48,202408261900,1.11655,1.1160299999999999,1.11624,1.11635,7592,m30,1,,,1.1166756832476823,1.117366785352632,1,0,0,0,SELL
333,284,202408261905,1.11649,1.11639,1.1164399999999999,1.1164100000000001,648,m5,1,,1.0,1.1164040606302776,1.116680633862125,1,-1,0,0,SELL
334,285,202408261910,1.1164399999999999,1.11612,1.11614,1.1164399999999999,689,m5,1,,,1.1163560496065907,1.1166594323064911,1,0,0,0,SELL
335,286,202408261915,1.11616,1.1160299999999999,1.11608,1.11614,402,m5,1,,,1.1163058587690289,1.116636709236465,1,0,0,0,SELL
336,287,202408261920,1.11628,1.11606,1.1162299999999998,1.11608,514,m5,1,,,1.116292066265569,1.1166207596965152,1,0,0,0,SELL
337,288,202408261925,1.11629,1.11616,1.1162299999999998,1.1162299999999998,707,m5,1,,,1.1162807814900109,1.1166054356408792,1,0,0,0,SELL
338,289,202408261930,1.11629,1.11615,1.11615,1.1162299999999998,406,m5,1,,,1.1162570030372818,1.1165875752562116,1,0,0,0,SELL
339,49,202408261930,1.11629,1.11586,1.11595,1.11624,4808,m30,1,1.0,,1.1165437350461305,1.1173025316717484,-1,1,0,0,BUY
340,290,202408261935,1.11625,1.1161299999999998,1.1161299999999998,1.11615,339,m5,1,,,1.116233911575958,1.1165696309707327,1,0,0,0,BUY
341,291,202408261940,1.11619,1.1160299999999999,1.1160299999999999,1.1161299999999998,390,m5,1,,,1.1161968367439656,1.1165484687930982,1,0,0,0,BUY
342,292,202408261945,1.1161,1.11602,1.11604,1.1160299999999999,269,m5,1,,,1.1161683209723356,1.116528528678576,1,0,0,0,BUY
343,293,202408261950,1.1162,1.11604,1.11615,1.11604,363,m5,1,,,1.1161649898864563,1.116513684300906,1,0,0,0,BUY
344,294,202408261955,1.11619,1.11586,1.11595,1.11615,636,m5,1,,,1.1161259008161917,1.1164915788685732,1,0,0,0,BUY
345,50,202408262000,1.11614,1.11585,1.1161299999999998,1.11595,2654,m30,1,,,1.1164685077900962,1.1172496796232896,0,1,0,0,BUY
346,295,202408262000,1.11598,1.1158700000000001,1.11594,1.11595,343,m5,1,1.0,,1.1160921006677933,1.1164699481689897,-1,1,0,0,BUY
347,296,202408262005,1.1159700000000001,1.11585,1.11595,1.11594,178,m5,1,,,1.11606626418274,1.1164495579036842,0,1,0,0,BUY
348,297,202408262010,1.11609,1.11595,1.11604,1.11595,262,m5,1,,,1.1160614888767872,1.1164334967026894,0,1,0,0,BUY
349,298,202408262015,1.1160700000000001,1.11601,1.11606,1.11604,146,m5,1,,,1.116061218171917,1.1164188496796543,0,1,0,0,BUY
350,299,202408262020,1.11608,1.11598,1.11601,1.11606,189,m5,1,,,1.116051905777023,1.1164028162605284,0,1,0,0,BUY
351,300,202408262025,1.11614,1.116,1.1161299999999998,1.11601,209,m5,1,,1.0,1.1160661047266551,1.1163921175205884,1,-1,0,0,BUY
352,301,202408262030,1.11614,1.11599,1.11601,1.1161299999999998,184,m5,1,,,1.1160559038672633,1.116377132434925,1,0,0,0,BUY
353,51,202408262030,1.11614,1.1159700000000001,1.11609,1.1161299999999998,2536,m30,1,,,1.11639968616927,1.1171977113892382,0,1,0,0,BUY
354,302,202408262035,1.11606,1.1159700000000001,1.11606,1.11601,197,m5,1,,,1.11605664861867,1.1163646958011864,1,0,0,0,BUY
355,303,202408262040,1.11611,1.11601,1.11605,1.11606,204,m5,1,,,1.1160554397789118,1.116352354724865,1,0,0,0,BUY
356,304,202408262045,1.1161,1.11602,1.11606,1.11605,169,m5,1,,,1.1160562689100189,1.1163408897761138,1,0,0,0,BUY
357,305,202408262050,1.11612,1.11604,1.11611,1.11606,113,m5,1,,,1.1160660381991063,1.1163318352313985,1,0,0,0,BUY
358,306,202408262055,1.11611,1.11604,1.11609,1.11611,401,m5,1,,,1.116070394890178,1.1163223514528662,1,0,0,0,BUY
359,52,202408262100,1.11625,1.11574,1.11611,1.11609,852,m30,1,,,1.1163470146901433,1.1171492395290914,0,1,0,0,BUY
360,307,202408262100,1.11609,1.11574,1.11586,1.11609,11,m5,1,1.0,,1.116032141273782,1.1163042199425792,-1,1,0,0,BUY
361,308,202408262105,1.11615,1.11581,1.11612,1.11586,63,m5,1,,,1.11604811558764,1.1162969956001878,0,1,0,0,BUY
362,309,202408262110,1.11622,1.11608,1.11617,1.11612,75,m5,1,,1.0,1.116070276389887,1.1162920153600948,1,-1,0,0,BUY
363,310,202408262115,1.11625,1.1159,1.11592,1.11617,184,m5,1,,,1.1160429534099077,1.11627742646481,1,0,0,0,BUY
364,311,202408262120,1.11606,1.1159,1.11601,1.11592,64,m5,1,,,1.1160369618808337,1.1162669391126585,1,0,0,0,BUY
365,312,202408262125,1.11615,1.116,1.11611,1.11601,28,m5,1,,,1.1160502415388638,1.1162607846152084,1,0,0,0,BUY
366,313,202408262130,1.11612,1.11611,1.11612,1.11611,28,m5,1,,,1.116062924895434,1.1162552636305618,1,0,0,0,BUY
367,53,202408262130,1.11612,1.11596,1.11598,1.11611,1272,m30,1,,,1.1162802834336167,1.117097411665448,0,1,0,0,BUY
368,314,202408262135,1.11612,1.11611,1.11611,1.11612,22,m5,1,,,1.1160714840053552,1.1162495669984216,1,0,0,0,BUY
369,315,202408262140,1.11611,1.11609,1.11609,1.11611,13,m5,1,,,1.116074850549836,1.1162433094488329,1,0,0,0,BUY
370,316,202408262145,1.11609,1.1159700000000001,1.116,1.11609,126,m5,1,,,1.1160612413589568,1.116233767872169,1,0,0,0,BUY
371,317,202408262150,1.1160299999999999,1.11598,1.11599,1.116,170,m5,1,,,1.1160482883846008,1.1162242083192289,1,0,0,0,BUY
372,318,202408262155,1.11602,1.11596,1.11598,1.11599,277,m5,1,1.0,,1.1160358723146735,1.1162146314949246,-1,1,0,1,BUY
373,319,202408262200,1.1163100000000001,1.11598,1.1163,1.11598,142,m5,1,,,1.1160838955301873,1.116217979288664,0,1,0,0,BUY
374,54,202408262200,1.11632,1.11598,1.1163100000000001,1.11598,1376,m30,1,,,1.1162856865326594,1.11706268621588,0,1,0,0,BUY
375,320,202408262205,1.11632,1.11618,1.11618,1.1163,86,m5,1,,,1.1161013690701531,1.1162164899008509,0,1,0,0,BUY
376,321,202408262210,1.1162,1.11612,1.11618,1.11618,108,m5,1,,,1.1161156656028528,1.1162150589207065,0,1,0,0,BUY
377,322,202408262215,1.11627,1.11618,1.11622,1.11618,99,m5,1,,,1.116134635493243,1.1162152526889952,0,1,0,0,BUY
378,323,202408262220,1.11629,1.11619,1.11629,1.11622,154,m5,1,,,1.116162883585381,1.1162181839629777,0,1,0,0,BUY
379,324,202408262225,1.11632,1.11627,1.1163100000000001,1.11629,99,m5,1,,,1.1161896320244025,1.1162217846000049,0,1,0,0,BUY
380,325,202408262230,1.11634,1.11627,1.11627,1.1163100000000001,86,m5,1,,,1.116204244383602,1.1162236754041035,0,1,0,0,BUY
381,55,202408262230,1.11639,1.1162100000000001,1.11628,1.1163100000000001,1338,m30,1,,,1.116284652604013,1.1170283369607088,0,1,0,0,BUY
382,326,202408262235,1.11639,1.11627,1.11636,1.11627,126,m5,1,,,1.1162325635865835,1.1162290214778232,0,1,0,0,BUY
383,327,202408262240,1.11636,1.11627,1.11629,1.11636,131,m5,1,,,1.1162430065708409,1.1162314127972042,0,1,0,0,BUY
384,328,202408262245,1.1163299999999998,1.1162100000000001,1.1162299999999998,1.11629,128,m5,1,1.0,,1.1162406417397792,1.1162313573932856,-1,1,0,0,BUY
385,329,202408262250,1.11625,1.1162100000000001,1.11625,1.1162299999999998,81,m5,1,,,1.1162423432416375,1.1162320884772523,0,1,0,0,BUY
386,330,202408262255,1.1163100000000001,1.11625,1.11628,1.11625,117,m5,1,,,1.1162491899249762,1.1162339673638324,0,1,0,0,BUY
387,331,202408262300,1.11643,1.11628,1.11642,1.11628,206,m5,1,,,1.1162802463022532,1.11624126277377,0,1,0,0,BUY
388,56,202408262300,1.11668,1.11628,1.11659,1.11628,3292,m30,1,,,1.116340170910615,1.117009189375886,0,1,0,0,BUY
389,332,202408262305,1.11656,1.11642,1.11656,1.11642,323,m5,1,,,1.1163311106109344,1.1162537622933173,0,1,0,0,BUY
390,333,202408262310,1.11668,1.1165100000000001,1.1166399999999999,1.11656,419,m5,1,,,1.1163872723180372,1.1162689088938933,0,1,0,0,BUY
