,date,bidhigh,bidlow,bidclose,bidopen,tickqty,timeframe,value1,peaks_min,peaks_max,ema30,ema50,ema100,buy,sell
42,202507020630,1.17885,1.17794,1.17808,1.17861,3177,m15,1,,,1.179574431610683,1.1797297193396128,1.1798464819291115,0,0
43,202507020645,1.17822,1.17733,1.17814,1.17808,2981,m15,1,,,1.1794766916299937,1.1796544267398241,1.1797887409309786,0,0
44,202507020700,1.17833,1.17762,1.17827,1.17814,3563,m15,1,,,1.1793947662659185,1.1795893870946292,1.1797380636102262,0,0
45,202507020715,1.17835,1.1777,1.17776,1.17827,3192,m15,1,,,1.1792841513079222,1.1795041055524627,1.1796729430441149,0,0
46,202507020730,1.17829,1.1771099999999999,1.17781,1.17776,3764,m15,1,,,1.1791847172273167,1.1794257107715818,1.179612406606071,0,0
47,202507020745,1.1780599999999999,1.17735,1.1774,1.17781,3065,m15,1,,,1.179064687294974,1.1793326280527618,1.1795414154265091,0,0
48,202507020800,1.17788,1.17706,1.17765,1.1774,3193,m15,1,,,1.1789698032817482,1.179255827455486,1.179481460726391,0,0
49,202507020815,1.17782,1.177,1.17775,1.17765,2992,m15,1,,,1.1788881987297875,1.1791875355603085,1.1794272215699606,0,0
50,202507020830,1.17812,1.1774499999999999,1.17785,1.17775,3026,m15,1,,1.0,1.1788189086418295,1.17912724593577,1.1793783769276731,0,0
51,202507020845,1.17814,1.17729,1.17755,1.17785,2858,m15,1,,,1.1787344087918572,1.1790565654785985,1.1793223796193075,0,0
52,202507020900,1.17776,1.17708,1.17716,1.17755,2581,m15,1,,,1.178629782158736,1.1789720485216673,1.17925686209652,0,0
53,202507020915,1.17742,1.17671,1.1769,1.17716,2636,m15,1,1.0,,1.1785150526523795,1.1788802026290408,1.1791861937797694,0,-1
54,202507020930,1.17721,1.17672,1.17718,1.1769,2318,m15,1,,,1.1784266639404142,1.1788052224080958,1.179126646244495,0,0
55,202507020945,1.17755,1.17673,1.17702,1.17718,2950,m15,1,,,1.1783336912468259,1.1787268754808236,1.1790647288303655,0,0
56,202507021000,1.17809,1.17702,1.17798,1.17702,2211,m15,1,,1.0,1.1783103510533997,1.17869425021099,1.1790331498893047,0,1
57,202507021015,1.17803,1.17724,1.17726,1.17798,2111,m15,1,,,1.1782411400956811,1.178631877401273,1.1789820056034221,0,0
58,202507021030,1.1777199999999999,1.17712,1.17755,1.17726,1785,m15,1,,,1.1781956613117344,1.1785850287703596,1.1789410713151036,0,0
59,202507021045,1.17762,1.17646,1.17675,1.17755,3012,m15,1,,,1.1781006553223434,1.1785058898329346,1.1788789842467176,0,0
60,202507021100,1.1771099999999999,1.17652,1.177,1.17675,2272,m15,1,,,1.1780284092725655,1.178441198623317,1.1788261911598976,0,0
61,202507021115,1.17705,1.17621,1.17629,1.177,2163,m15,1,,,1.1779144296114228,1.1783491303483304,1.1787555189865007,0,0
62,202507021130,1.17636,1.17539,1.17571,1.17629,3376,m15,1,,,1.1777700466073087,1.1782365825302548,1.1786713329843346,0,0
63,202507021145,1.17582,1.1746699999999999,1.17498,1.17571,6710,m15,1,1.0,,1.177587486610085,1.1780981777154327,1.1785700888319597,0,-1
64,202507021200,1.17574,1.17472,1.17527,1.17498,7636,m15,1,,,1.1774359862863495,1.1779783735892202,1.1784802605313005,0,0
65,202507021215,1.1788399999999999,1.17519,1.17777,1.17527,13572,m15,1,,1.0,1.177457802972638,1.1779695743737753,1.1784610696227518,0,1
66,202507021230,1.17778,1.17546,1.17615,1.17777,9777,m15,1,,,1.1773724498827276,1.1778929680196781,1.1783990730620963,0,0
67,202507021245,1.17664,1.17541,1.17564,1.17615,7690,m15,1,,,1.177259466981775,1.1777983881678167,1.1783255746467842,0,0
68,202507021300,1.17775,1.17547,1.17739,1.17564,8244,m15,1,,,1.1772679738306133,1.1777812912495944,1.1783008212885882,0,0
69,202507021315,1.1774499999999999,1.17603,1.17652,1.17739,6653,m15,1,,,1.1772192601640241,1.1777286275611119,1.1782540159963917,0,0
70,202507021330,1.17724,1.17571,1.17707,1.17652,6186,m15,1,,,1.1772095451619873,1.177701196986622,1.1782230969129917,0,0
71,202507021345,1.17713,1.17556,1.17598,1.17707,7546,m15,1,,,1.1771295626013607,1.1776296863759463,1.178164888664481,0,0
72,202507021400,1.17651,1.17533,1.1756199999999999,1.17598,7019,m15,1,1.0,,1.177031417207452,1.1775463840956562,1.1780992524649265,0,-1
73,202507021415,1.17708,1.1754,1.17627,1.1756199999999999,5104,m15,1,,,1.176981937794391,1.1774935954463883,1.1780523544044528,0,0
74,202507021430,1.17675,1.17579,1.17592,1.17627,5443,m15,1,,,1.176912961782348,1.1774286538633578,1.1779980026570567,0,0
75,202507021445,1.17689,1.17506,1.17674,1.17592,8371,m15,1,,,1.1769017323066355,1.177400291677407,1.1779661186568315,0,0
76,202507021500,1.17784,1.17658,1.17778,1.17674,5672,m15,1,,,1.1769587302089264,1.1774158992161545,1.1779614274938055,0,0
77,202507021515,1.17833,1.17747,1.17798,1.17778,4971,m15,1,,,1.1770249833686703,1.1774390423245165,1.1779618931022457,0,0
78,202507021530,1.17854,1.17797,1.17847,1.17798,4068,m15,1,,,1.177118692919859,1.1774812625050024,1.177974564474694,0,0
79,202507021545,1.17898,1.17825,1.17893,1.17847,4008,m15,1,,,1.1772361172404264,1.177540488908766,1.17799826974665,0,0
80,202507021600,1.1794,1.17854,1.17874,1.17893,3998,m15,1,,,1.177333581258605,1.1775894450440503,1.1780165810647856,0,0
81,202507021615,1.17923,1.1786699999999999,1.17878,1.17874,3550,m15,1,,,1.1774272937581045,1.1776379581385197,1.1780353361931208,0,0
82,202507021630,1.17914,1.17865,1.17865,1.17878,2449,m15,1,,,1.1775064904383856,1.1776791340204098,1.1780503651945267,0,0
83,202507021645,1.17896,1.17856,1.17883,1.17865,2463,m15,1,,,1.1775921944165941,1.177725889350518,1.1780693396551305,0,0
84,202507021700,1.17995,1.17883,1.17986,1.17883,2741,m15,1,,1.0,1.1777390112836315,1.177812468069292,1.1781127233046829,0,1
85,202507021715,1.18002,1.17904,1.17932,1.17986,2518,m15,1,,,1.1778413410195394,1.1778735444657074,1.1781418440068898,0,0
86,202507021730,1.1798,1.17932,1.17957,1.17932,1577,m15,1,,,1.1779532053535426,1.1779421858147618,1.1781761443916674,0,0
87,202507021745,1.17991,1.1794499999999999,1.17953,1.17957,1668,m15,1,,,1.1780552223554615,1.1780063514117471,1.1782085237972062,0,0
88,202507021800,1.17971,1.17933,1.1797,1.17953,1343,m15,1,,,1.1781616183334882,1.178074712180563,1.1782440484326835,0,0
89,202507021815,1.17982,1.17939,1.1798,1.1797,1771,m15,1,,,1.1782675824518514,1.1781442701981084,1.17828096051485,0,0
