timestamp,trade_id,instrument,side,open_price,current_price,current_pips,max_pips,action,details
2025-09-25T04:35:00.731327+01:00,69090444,GBP/USD,B,1.34576,1.34609,3.3,3.3,TRACK_START,Started tracking trade - Initial pips: 3.3
2025-09-25T04:35:00.732331+01:00,69090440,USD/JPY,S,148.738,148.681,5.7,5.7,TRACK_START,Started tracking trade - Initial pips: 5.7
2025-09-25T04:36:00.171992+01:00,69090444,GBP/USD,B,1.34576,1.34609,3.3,3.3,MONITOR,"Monitoring - Current: 3.3, Max: 3.3"
2025-09-25T04:36:00.174220+01:00,69090440,USD/JPY,S,148.738,148.681,5.7,5.7,MONITOR,"Monitoring - Current: 5.7, Max: 5.7"
2025-09-25T04:37:00.660045+01:00,69090444,GBP/USD,B,1.34576,1.3461,3.4,3.4,NEW_HIGH,New pip high reached: 3.4 (previous max: 3.3)
2025-09-25T04:37:00.662146+01:00,69090440,USD/JPY,S,148.738,148.68300000000002,5.5,5.7,DECLINING,"Pips declining: 5.5 (max was: 5.7, declining count: 1)"
2025-09-25T04:38:00.099890+01:00,69090444,GBP/USD,B,1.34576,1.34605,2.9,3.4,DECLINING,"Pips declining: 2.9 (max was: 3.4, declining count: 1)"
2025-09-25T04:38:00.104245+01:00,69090440,USD/JPY,S,148.738,148.69500000000002,4.3,4.3,AUTO_CLOSE,Auto-closed due to pip decline from 5.7 to 4.3 (Success: True)
2025-09-25T04:39:00.559610+01:00,69090444,GBP/USD,B,1.34576,1.34606,3.0,3.4,MONITOR,"Monitoring - Current: 3.0, Max: 3.4"
2025-09-25T04:40:00.989332+01:00,69090444,GBP/USD,B,1.34576,1.34607,3.1,3.4,MONITOR,"Monitoring - Current: 3.1, Max: 3.4"
2025-09-25T04:41:00.456608+01:00,69090444,GBP/USD,B,1.34576,1.34606,3.0,3.4,DECLINING,"Pips declining: 3.0 (max was: 3.4, declining count: 1)"
2025-09-25T04:42:00.989703+01:00,69090444,GBP/USD,B,1.34576,1.34605,2.9,2.9,AUTO_CLOSE,Auto-closed due to pip decline from 3.4 to 2.9 (Success: True)
2025-09-25T05:12:00.988647+01:00,69090458,EUR/USD,B,1.17495,1.17494,-0.1,-0.1,TRACK_START,Started tracking trade - Initial pips: -0.1
2025-09-25T05:13:00.410616+01:00,69090458,EUR/USD,B,1.17495,1.17493,-0.2,-0.1,DECLINING,"Pips declining: -0.2 (max was: -0.1, declining count: 1)"
2025-09-25T05:14:00.889281+01:00,69090458,EUR/USD,B,1.17495,1.17492,-0.3,-0.1,DECLINING,"Pips declining: -0.3 (max was: -0.1, declining count: 2)"
2025-09-25T05:15:00.329750+01:00,69090458,EUR/USD,B,1.17495,1.17496,0.1,0.1,NEW_HIGH,New pip high reached: 0.1 (previous max: -0.1)
2025-09-25T05:16:00.776326+01:00,69090458,EUR/USD,B,1.17495,1.17499,0.4,0.4,NEW_HIGH,New pip high reached: 0.4 (previous max: 0.1)
2025-09-25T05:17:00.251920+01:00,69090458,EUR/USD,B,1.17495,1.17496,0.1,0.4,DECLINING,"Pips declining: 0.1 (max was: 0.4, declining count: 1)"
2025-09-25T05:18:00.704874+01:00,69090458,EUR/USD,B,1.17495,1.17495,0.0,0.0,AUTO_CLOSE,Auto-closed due to pip decline from 0.4 to 0.0 (Success: True)
2025-09-25T05:19:00.179055+01:00,69090460,EUR/USD,B,1.17499,1.17499,0.0,0.0,TRACK_START,Started tracking trade - Initial pips: 0.0
2025-09-25T05:20:00.634444+01:00,69090460,EUR/USD,B,1.17499,1.175,0.1,0.1,NEW_HIGH,New pip high reached: 0.1 (previous max: 0.0)
2025-09-25T05:21:00.078896+01:00,69090460,EUR/USD,B,1.17499,1.1751,1.1,1.1,NEW_HIGH,New pip high reached: 1.1 (previous max: 0.1)
2025-09-25T05:22:00.545634+01:00,69090460,EUR/USD,B,1.17499,1.17509,1.0,1.1,DECLINING,"Pips declining: 1.0 (max was: 1.1, declining count: 1)"
2025-09-25T05:23:00.976178+01:00,69090460,EUR/USD,B,1.17499,1.1751,1.1,1.1,MONITOR,"Monitoring - Current: 1.1, Max: 1.1"
2025-09-25T05:24:00.392310+01:00,69090460,EUR/USD,B,1.17499,1.17511,1.2,1.2,NEW_HIGH,New pip high reached: 1.2 (previous max: 1.1)
2025-09-25T05:25:00.819952+01:00,69090460,EUR/USD,B,1.17499,1.17513,1.4,1.4,NEW_HIGH,New pip high reached: 1.4 (previous max: 1.2)
2025-09-25T05:26:00.304376+01:00,69090460,EUR/USD,B,1.17499,1.17514,1.5,1.5,NEW_HIGH,New pip high reached: 1.5 (previous max: 1.4)
2025-09-25T05:27:00.718863+01:00,69090460,EUR/USD,B,1.17499,1.17515,1.6,1.6,NEW_HIGH,New pip high reached: 1.6 (previous max: 1.5)
2025-09-25T05:28:00.218287+01:00,69090460,EUR/USD,B,1.17499,1.17516,1.7,1.7,NEW_HIGH,New pip high reached: 1.7 (previous max: 1.6)
2025-09-25T05:29:00.641989+01:00,69090460,EUR/USD,B,1.17499,1.17513,1.4,1.7,DECLINING,"Pips declining: 1.4 (max was: 1.7, declining count: 1)"
2025-09-25T05:30:00.059477+01:00,69090460,EUR/USD,B,1.17499,1.17518,1.9,1.9,NEW_HIGH,New pip high reached: 1.9 (previous max: 1.7)
2025-09-25T05:31:00.533853+01:00,69090460,EUR/USD,B,1.17499,1.17523,2.4,2.4,NEW_HIGH,New pip high reached: 2.4 (previous max: 1.9)
2025-09-25T05:32:00.898950+01:00,69090460,EUR/USD,B,1.17499,1.1752799999999999,2.9,2.9,NEW_HIGH,New pip high reached: 2.9 (previous max: 2.4)
2025-09-25T05:33:00.345439+01:00,69090460,EUR/USD,B,1.17499,1.17521,2.2,2.9,DECLINING,"Pips declining: 2.2 (max was: 2.9, declining count: 1)"
2025-09-25T05:34:00.743036+01:00,69090460,EUR/USD,B,1.17499,1.1752799999999999,2.9,2.9,MONITOR,"Monitoring - Current: 2.9, Max: 2.9"
2025-09-25T05:35:00.198612+01:00,69090460,EUR/USD,B,1.17499,1.17523,2.4,2.9,DECLINING,"Pips declining: 2.4 (max was: 2.9, declining count: 1)"
2025-09-25T05:36:00.667950+01:00,69090460,EUR/USD,B,1.17499,1.17524,2.5,2.9,MONITOR,"Monitoring - Current: 2.5, Max: 2.9"
2025-09-25T05:37:00.007982+01:00,69090460,EUR/USD,B,1.17499,1.17527,2.8,2.9,MONITOR,"Monitoring - Current: 2.8, Max: 2.9"
2025-09-25T05:38:00.442799+01:00,69090460,EUR/USD,B,1.17499,1.1752799999999999,2.9,2.9,MONITOR,"Monitoring - Current: 2.9, Max: 2.9"
2025-09-25T05:39:00.846501+01:00,69090460,EUR/USD,B,1.17499,1.1752799999999999,2.9,2.9,MONITOR,"Monitoring - Current: 2.9, Max: 2.9"
2025-09-25T05:40:00.297099+01:00,69090460,EUR/USD,B,1.17499,1.17522,2.3,2.9,DECLINING,"Pips declining: 2.3 (max was: 2.9, declining count: 1)"
2025-09-25T05:41:00.794586+01:00,69090460,EUR/USD,B,1.17499,1.17523,2.4,2.9,MONITOR,"Monitoring - Current: 2.4, Max: 2.9"
2025-09-25T05:42:00.233638+01:00,69090460,EUR/USD,B,1.17499,1.17519,2.0,2.9,DECLINING,"Pips declining: 2.0 (max was: 2.9, declining count: 1)"
2025-09-25T05:43:00.705870+01:00,69090460,EUR/USD,B,1.17499,1.17508,0.9,0.9,AUTO_CLOSE,Auto-closed due to pip decline from 2.9 to 0.9 (Success: True)
2025-09-25T06:09:00.366596+01:00,69090495,GBP/USD,B,1.34612,1.34606,-0.6,-0.6,TRACK_START,Started tracking trade - Initial pips: -0.6
2025-09-25T06:10:00.885505+01:00,69090500,EUR/USD,B,1.17492,1.17486,-0.6,-0.6,TRACK_START,Started tracking trade - Initial pips: -0.6
2025-09-25T06:10:00.887719+01:00,69090495,GBP/USD,B,1.34612,1.34606,-0.6,-0.6,MONITOR,"Monitoring - Current: -0.6, Max: -0.6"
2025-09-25T06:11:00.374716+01:00,69090500,EUR/USD,B,1.17492,1.17485,-0.7,-0.6,DECLINING,"Pips declining: -0.7 (max was: -0.6, declining count: 1)"
2025-09-25T06:11:00.377715+01:00,69090495,GBP/USD,B,1.34612,1.34606,-0.6,-0.6,MONITOR,"Monitoring - Current: -0.6, Max: -0.6"
2025-09-25T06:12:00.855313+01:00,69090500,EUR/USD,B,1.17492,1.1748,-1.2,-0.6,DECLINING,"Pips declining: -1.2 (max was: -0.6, declining count: 2)"
2025-09-25T06:12:00.856313+01:00,69090495,GBP/USD,B,1.34612,1.34599,-1.3,-0.6,DECLINING,"Pips declining: -1.3 (max was: -0.6, declining count: 1)"
2025-09-25T06:13:00.345484+01:00,69090500,EUR/USD,B,1.17492,1.17477,-1.5,-0.6,DECLINING,"Pips declining: -1.5 (max was: -0.6, declining count: 3)"
2025-09-25T06:13:00.346479+01:00,69090495,GBP/USD,B,1.34612,1.34595,-1.7,-0.6,DECLINING,"Pips declining: -1.7 (max was: -0.6, declining count: 2)"
2025-09-25T06:14:00.862885+01:00,69090500,EUR/USD,B,1.17492,1.17463,-2.9,-0.6,DECLINING,"Pips declining: -2.9 (max was: -0.6, declining count: 4)"
2025-09-25T06:14:00.867643+01:00,69090495,GBP/USD,B,1.34612,1.34589,-2.3,-0.6,DECLINING,"Pips declining: -2.3 (max was: -0.6, declining count: 3)"
2025-09-25T06:15:00.420498+01:00,69090500,EUR/USD,B,1.17492,1.17462,-3.0,-0.6,DECLINING,"Pips declining: -3.0 (max was: -0.6, declining count: 5)"
2025-09-25T06:15:00.423489+01:00,69090495,GBP/USD,B,1.34612,1.3457999999999999,-3.2,-0.6,DECLINING,"Pips declining: -3.2 (max was: -0.6, declining count: 4)"
2025-09-25T06:16:00.920633+01:00,69090500,EUR/USD,B,1.17492,1.17456,-3.6,-0.6,DECLINING,"Pips declining: -3.6 (max was: -0.6, declining count: 6)"
2025-09-25T06:16:00.923640+01:00,69090495,GBP/USD,B,1.34612,1.34576,-3.6,-0.6,DECLINING,"Pips declining: -3.6 (max was: -0.6, declining count: 5)"
2025-09-25T06:17:00.450583+01:00,69090500,EUR/USD,B,1.17492,1.17459,-3.3,-0.6,MONITOR,"Monitoring - Current: -3.3, Max: -0.6"
2025-09-25T06:17:00.452569+01:00,69090495,GBP/USD,B,1.34612,1.34576,-3.6,-0.6,MONITOR,"Monitoring - Current: -3.6, Max: -0.6"
2025-09-25T06:18:00.991269+01:00,69090500,EUR/USD,B,1.17492,1.17454,-3.8,-0.6,DECLINING,"Pips declining: -3.8 (max was: -0.6, declining count: 1)"
2025-09-25T06:18:00.993325+01:00,69090495,GBP/USD,B,1.34612,1.34571,-4.1,-0.6,DECLINING,"Pips declining: -4.1 (max was: -0.6, declining count: 1)"
2025-09-25T06:19:00.523716+01:00,69090500,EUR/USD,B,1.17492,1.17455,-3.7,-0.6,MONITOR,"Monitoring - Current: -3.7, Max: -0.6"
2025-09-25T06:19:00.527326+01:00,69090495,GBP/USD,B,1.34612,1.3457,-4.2,-0.6,DECLINING,"Pips declining: -4.2 (max was: -0.6, declining count: 2)"
2025-09-25T06:19:00.527867+01:00,69090510,USD/JPY,S,148.694,148.69,0.4,0.4,TRACK_START,Started tracking trade - Initial pips: 0.4
2025-09-25T06:20:00.040819+01:00,69090500,EUR/USD,B,1.17492,1.17459,-3.3,-0.6,MONITOR,"Monitoring - Current: -3.3, Max: -0.6"
2025-09-25T06:20:00.043567+01:00,69090495,GBP/USD,B,1.34612,1.34576,-3.6,-0.6,MONITOR,"Monitoring - Current: -3.6, Max: -0.6"
2025-09-25T06:20:00.043567+01:00,69090510,USD/JPY,S,148.694,148.692,0.2,0.4,DECLINING,"Pips declining: 0.2 (max was: 0.4, declining count: 1)"
2025-09-25T06:21:00.580217+01:00,69090500,EUR/USD,B,1.17492,1.1746,-3.2,-0.6,MONITOR,"Monitoring - Current: -3.2, Max: -0.6"
2025-09-25T06:21:00.583591+01:00,69090495,GBP/USD,B,1.34612,1.34578,-3.4,-0.6,MONITOR,"Monitoring - Current: -3.4, Max: -0.6"
2025-09-25T06:21:00.585635+01:00,69090510,USD/JPY,S,148.694,148.71200000000002,-1.8,-1.8,AUTO_CLOSE,Auto-closed due to pip decline from 0.4 to -1.8 (Success: True)
2025-09-25T06:22:00.068544+01:00,69090500,EUR/USD,B,1.17492,1.17459,-3.3,-0.6,DECLINING,"Pips declining: -3.3 (max was: -0.6, declining count: 1)"
2025-09-25T06:22:00.070030+01:00,69090495,GBP/USD,B,1.34612,1.34576,-3.6,-0.6,DECLINING,"Pips declining: -3.6 (max was: -0.6, declining count: 1)"
2025-09-25T06:23:00.634468+01:00,69090500,EUR/USD,B,1.17492,1.17449,-4.3,-0.6,DECLINING,"Pips declining: -4.3 (max was: -0.6, declining count: 2)"
2025-09-25T06:23:00.636483+01:00,69090495,GBP/USD,B,1.34612,1.34579,-3.3,-0.6,MONITOR,"Monitoring - Current: -3.3, Max: -0.6"
2025-09-25T06:24:00.139295+01:00,69090500,EUR/USD,B,1.17492,1.17446,-4.6,-0.6,DECLINING,"Pips declining: -4.6 (max was: -0.6, declining count: 3)"
2025-09-25T06:24:00.140284+01:00,69090495,GBP/USD,B,1.34612,1.34569,-4.3,-0.6,DECLINING,"Pips declining: -4.3 (max was: -0.6, declining count: 1)"
2025-09-25T06:25:00.594468+01:00,69090500,EUR/USD,B,1.17492,1.17445,-4.7,-0.6,DECLINING,"Pips declining: -4.7 (max was: -0.6, declining count: 4)"
2025-09-25T06:25:00.595648+01:00,69090514,USD/JPY,S,148.734,148.735,-0.1,-0.1,TRACK_START,Started tracking trade - Initial pips: -0.1
2025-09-25T06:25:00.597996+01:00,69090495,GBP/USD,B,1.34612,1.34568,-4.4,-0.6,DECLINING,"Pips declining: -4.4 (max was: -0.6, declining count: 2)"
2025-09-25T06:26:00.089772+01:00,69090500,EUR/USD,B,1.17492,1.17442,-5.0,-0.6,DECLINING,"Pips declining: -5.0 (max was: -0.6, declining count: 5)"
2025-09-25T06:26:00.092229+01:00,69090514,USD/JPY,S,148.734,148.741,-0.7,-0.1,DECLINING,"Pips declining: -0.7 (max was: -0.1, declining count: 1)"
2025-09-25T06:26:00.094897+01:00,69090495,GBP/USD,B,1.34612,1.34562,-5.0,-0.6,DECLINING,"Pips declining: -5.0 (max was: -0.6, declining count: 3)"
2025-09-25T06:27:00.595926+01:00,69090500,EUR/USD,B,1.17492,1.17443,-4.9,-0.6,MONITOR,"Monitoring - Current: -4.9, Max: -0.6"
2025-09-25T06:27:00.598330+01:00,69090514,USD/JPY,S,148.734,148.746,-1.2,-0.1,DECLINING,"Pips declining: -1.2 (max was: -0.1, declining count: 2)"
2025-09-25T06:27:00.599346+01:00,69090495,GBP/USD,B,1.34612,1.3456,-5.2,-0.6,DECLINING,"Pips declining: -5.2 (max was: -0.6, declining count: 4)"
2025-09-25T06:28:00.040662+01:00,69090500,EUR/USD,B,1.17492,1.17441,-5.1,-0.6,DECLINING,"Pips declining: -5.1 (max was: -0.6, declining count: 1)"
2025-09-25T06:28:00.040662+01:00,69090514,USD/JPY,S,148.734,148.746,-1.2,-0.1,MONITOR,"Monitoring - Current: -1.2, Max: -0.1"
2025-09-25T06:28:00.047103+01:00,69090495,GBP/USD,B,1.34612,1.3456,-5.2,-0.6,MONITOR,"Monitoring - Current: -5.2, Max: -0.6"
2025-09-25T06:29:00.571188+01:00,69090500,EUR/USD,B,1.17492,1.17441,-5.1,-0.6,MONITOR,"Monitoring - Current: -5.1, Max: -0.6"
2025-09-25T06:29:00.571188+01:00,69090514,USD/JPY,S,148.734,148.755,-2.1,-0.1,DECLINING,"Pips declining: -2.1 (max was: -0.1, declining count: 1)"
2025-09-25T06:29:00.573891+01:00,69090495,GBP/USD,B,1.34612,1.34559,-5.3,-0.6,DECLINING,"Pips declining: -5.3 (max was: -0.6, declining count: 1)"
2025-09-25T06:30:00.070376+01:00,69090500,EUR/USD,B,1.17492,1.17438,-5.4,-0.6,DECLINING,"Pips declining: -5.4 (max was: -0.6, declining count: 1)"
2025-09-25T06:30:00.071700+01:00,69090514,USD/JPY,S,148.734,148.755,-2.1,-0.1,MONITOR,"Monitoring - Current: -2.1, Max: -0.1"
2025-09-25T06:30:00.074246+01:00,69090495,GBP/USD,B,1.34612,1.3455,-6.2,-0.6,DECLINING,"Pips declining: -6.2 (max was: -0.6, declining count: 2)"
2025-09-25T06:31:00.624739+01:00,69090500,EUR/USD,B,1.17492,1.17443,-4.9,-0.6,MONITOR,"Monitoring - Current: -4.9, Max: -0.6"
2025-09-25T06:31:00.624739+01:00,69090514,USD/JPY,S,148.734,148.755,-2.1,-0.1,MONITOR,"Monitoring - Current: -2.1, Max: -0.1"
2025-09-25T06:31:00.624739+01:00,69090495,GBP/USD,B,1.34612,1.34567,-4.5,-0.6,MONITOR,"Monitoring - Current: -4.5, Max: -0.6"
2025-09-25T06:32:00.156099+01:00,69090500,EUR/USD,B,1.17492,1.17438,-5.4,-0.6,DECLINING,"Pips declining: -5.4 (max was: -0.6, declining count: 1)"
2025-09-25T06:32:00.158598+01:00,69090514,USD/JPY,S,148.734,148.757,-2.3,-0.1,DECLINING,"Pips declining: -2.3 (max was: -0.1, declining count: 1)"
2025-09-25T06:32:00.161255+01:00,69090495,GBP/USD,B,1.34612,1.34558,-5.4,-0.6,DECLINING,"Pips declining: -5.4 (max was: -0.6, declining count: 1)"
2025-09-25T06:33:00.695896+01:00,69090500,EUR/USD,B,1.17492,1.17434,-5.8,-0.6,DECLINING,"Pips declining: -5.8 (max was: -0.6, declining count: 2)"
2025-09-25T06:33:00.698959+01:00,69090514,USD/JPY,S,148.734,148.745,-1.1,-0.1,MONITOR,"Monitoring - Current: -1.1, Max: -0.1"
2025-09-25T06:33:00.702178+01:00,69090495,GBP/USD,B,1.34612,1.34558,-5.4,-0.6,MONITOR,"Monitoring - Current: -5.4, Max: -0.6"
2025-09-25T06:34:00.269897+01:00,69090500,EUR/USD,B,1.17492,1.17428,-6.4,-0.6,DECLINING,"Pips declining: -6.4 (max was: -0.6, declining count: 3)"
2025-09-25T06:34:00.270886+01:00,69090514,USD/JPY,S,148.734,148.74,-0.6,-0.1,MONITOR,"Monitoring - Current: -0.6, Max: -0.1"
2025-09-25T06:34:00.274248+01:00,69090495,GBP/USD,B,1.34612,1.34556,-5.6,-0.6,DECLINING,"Pips declining: -5.6 (max was: -0.6, declining count: 1)"
2025-09-25T06:35:00.808008+01:00,69090500,EUR/USD,B,1.17492,1.17419,-7.3,-0.6,DECLINING,"Pips declining: -7.3 (max was: -0.6, declining count: 4)"
2025-09-25T06:35:00.809543+01:00,69090514,USD/JPY,S,148.734,148.746,-1.2,-0.1,DECLINING,"Pips declining: -1.2 (max was: -0.1, declining count: 1)"
2025-09-25T06:35:00.812087+01:00,69090495,GBP/USD,B,1.34612,1.34558,-5.4,-0.6,MONITOR,"Monitoring - Current: -5.4, Max: -0.6"
2025-09-25T06:36:00.286151+01:00,69090500,EUR/USD,B,1.17492,1.17418,-7.4,-0.6,DECLINING,"Pips declining: -7.4 (max was: -0.6, declining count: 5)"
2025-09-25T06:36:00.286151+01:00,69090514,USD/JPY,S,148.734,148.746,-1.2,-0.1,MONITOR,"Monitoring - Current: -1.2, Max: -0.1"
2025-09-25T06:36:00.291040+01:00,69090495,GBP/USD,B,1.34612,1.34559,-5.3,-0.6,MONITOR,"Monitoring - Current: -5.3, Max: -0.6"
2025-09-25T06:37:00.805982+01:00,69090500,EUR/USD,B,1.17492,1.17424,-6.8,-0.6,MONITOR,"Monitoring - Current: -6.8, Max: -0.6"
2025-09-25T06:37:00.807988+01:00,69090514,USD/JPY,S,148.734,148.73600000000002,-0.2,-0.1,MONITOR,"Monitoring - Current: -0.2, Max: -0.1"
2025-09-25T06:37:00.810022+01:00,69090495,GBP/USD,B,1.34612,1.34559,-5.3,-0.6,MONITOR,"Monitoring - Current: -5.3, Max: -0.6"
2025-09-25T06:38:00.271599+01:00,69090500,EUR/USD,B,1.17492,1.17428,-6.4,-0.6,MONITOR,"Monitoring - Current: -6.4, Max: -0.6"
2025-09-25T06:38:00.273139+01:00,69090514,USD/JPY,S,148.734,148.72400000000002,1.0,1.0,NEW_HIGH,New pip high reached: 1.0 (previous max: -0.1)
2025-09-25T06:38:00.275423+01:00,69090495,GBP/USD,B,1.34612,1.34566,-4.6,-0.6,MONITOR,"Monitoring - Current: -4.6, Max: -0.6"
2025-09-25T06:39:00.766826+01:00,69090500,EUR/USD,B,1.17492,1.1743,-6.2,-0.6,MONITOR,"Monitoring - Current: -6.2, Max: -0.6"
2025-09-25T06:39:00.768237+01:00,69090514,USD/JPY,S,148.734,148.735,-0.1,1.0,DECLINING,"Pips declining: -0.1 (max was: 1.0, declining count: 1)"
2025-09-25T06:39:00.770734+01:00,69090495,GBP/USD,B,1.34612,1.34565,-4.7,-0.6,DECLINING,"Pips declining: -4.7 (max was: -0.6, declining count: 1)"
2025-09-25T06:40:00.305015+01:00,69090500,EUR/USD,B,1.17492,1.1743999999999999,-5.2,-0.6,MONITOR,"Monitoring - Current: -5.2, Max: -0.6"
2025-09-25T06:40:00.306096+01:00,69090514,USD/JPY,S,148.734,148.733,0.1,1.0,MONITOR,"Monitoring - Current: 0.1, Max: 1.0"
2025-09-25T06:40:00.308255+01:00,69090495,GBP/USD,B,1.34612,1.34576,-3.6,-0.6,MONITOR,"Monitoring - Current: -3.6, Max: -0.6"
2025-09-25T06:41:00.782713+01:00,69090500,EUR/USD,B,1.17492,1.17434,-5.8,-0.6,DECLINING,"Pips declining: -5.8 (max was: -0.6, declining count: 1)"
2025-09-25T06:41:00.783948+01:00,69090514,USD/JPY,S,148.734,148.722,1.2,1.2,NEW_HIGH,New pip high reached: 1.2 (previous max: 1.0)
2025-09-25T06:41:00.787621+01:00,69090495,GBP/USD,B,1.34612,1.34567,-4.5,-0.6,DECLINING,"Pips declining: -4.5 (max was: -0.6, declining count: 1)"
2025-09-25T06:42:00.267058+01:00,69090500,EUR/USD,B,1.17492,1.17418,-7.4,-0.6,DECLINING,"Pips declining: -7.4 (max was: -0.6, declining count: 2)"
2025-09-25T06:42:00.267058+01:00,69090514,USD/JPY,S,148.734,148.76600000000002,-3.2,1.2,DECLINING,"Pips declining: -3.2 (max was: 1.2, declining count: 1)"
2025-09-25T06:42:00.272558+01:00,69090495,GBP/USD,B,1.34612,1.3455,-6.2,-0.6,DECLINING,"Pips declining: -6.2 (max was: -0.6, declining count: 2)"
2025-09-25T06:43:00.785456+01:00,69090500,EUR/USD,B,1.17492,1.17435,-5.7,-0.6,MONITOR,"Monitoring - Current: -5.7, Max: -0.6"
2025-09-25T06:43:00.785456+01:00,69090514,USD/JPY,S,148.734,148.75,-1.6,1.2,MONITOR,"Monitoring - Current: -1.6, Max: 1.2"
2025-09-25T06:43:00.791168+01:00,69090495,GBP/USD,B,1.34612,1.3456299999999999,-4.9,-0.6,MONITOR,"Monitoring - Current: -4.9, Max: -0.6"
2025-09-25T06:44:00.297885+01:00,69090500,EUR/USD,B,1.17492,1.17437,-5.5,-0.6,MONITOR,"Monitoring - Current: -5.5, Max: -0.6"
2025-09-25T06:44:00.298882+01:00,69090514,USD/JPY,S,148.734,148.746,-1.2,1.2,MONITOR,"Monitoring - Current: -1.2, Max: 1.2"
2025-09-25T06:44:00.301267+01:00,69090495,GBP/USD,B,1.34612,1.34567,-4.5,-0.6,MONITOR,"Monitoring - Current: -4.5, Max: -0.6"
2025-09-25T06:45:00.795404+01:00,69090500,EUR/USD,B,1.17492,1.17431,-6.1,-0.6,DECLINING,"Pips declining: -6.1 (max was: -0.6, declining count: 1)"
2025-09-25T06:45:00.796390+01:00,69090514,USD/JPY,S,148.734,148.767,-3.3,1.2,DECLINING,"Pips declining: -3.3 (max was: 1.2, declining count: 1)"
2025-09-25T06:45:00.798932+01:00,69090495,GBP/USD,B,1.34612,1.3456,-5.2,-0.6,DECLINING,"Pips declining: -5.2 (max was: -0.6, declining count: 1)"
2025-09-25T06:46:00.301239+01:00,69090500,EUR/USD,B,1.17492,1.17418,-7.4,-0.6,DECLINING,"Pips declining: -7.4 (max was: -0.6, declining count: 2)"
2025-09-25T06:46:00.304236+01:00,69090514,USD/JPY,S,148.734,148.794,-6.0,-6.0,AUTO_CLOSE,Auto-closed due to pip decline from 1.2 to -6.0 (Success: True)
2025-09-25T06:46:00.307124+01:00,69090495,GBP/USD,B,1.34612,1.3454599999999999,-6.6,-0.6,DECLINING,"Pips declining: -6.6 (max was: -0.6, declining count: 2)"
2025-09-25T06:47:00.806918+01:00,69090500,EUR/USD,B,1.17492,1.17422,-7.0,-0.6,MONITOR,"Monitoring - Current: -7.0, Max: -0.6"
2025-09-25T06:47:00.808967+01:00,69090495,GBP/USD,B,1.34612,1.34557,-5.5,-0.6,MONITOR,"Monitoring - Current: -5.5, Max: -0.6"
2025-09-25T06:48:00.323781+01:00,69090500,EUR/USD,B,1.17492,1.1742299999999999,-6.9,-0.6,MONITOR,"Monitoring - Current: -6.9, Max: -0.6"
2025-09-25T06:48:00.325777+01:00,69090495,GBP/USD,B,1.34612,1.34548,-6.4,-0.6,DECLINING,"Pips declining: -6.4 (max was: -0.6, declining count: 1)"
2025-09-25T06:49:00.853114+01:00,69090500,EUR/USD,B,1.17492,1.17422,-7.0,-0.6,DECLINING,"Pips declining: -7.0 (max was: -0.6, declining count: 1)"
2025-09-25T06:49:00.855140+01:00,69090495,GBP/USD,B,1.34612,1.34548,-6.4,-0.6,MONITOR,"Monitoring - Current: -6.4, Max: -0.6"
2025-09-25T06:50:00.333978+01:00,69090500,EUR/USD,B,1.17492,1.17429,-6.3,-0.6,MONITOR,"Monitoring - Current: -6.3, Max: -0.6"
2025-09-25T06:50:00.333978+01:00,69090495,GBP/USD,B,1.34612,1.34548,-6.4,-0.6,MONITOR,"Monitoring - Current: -6.4, Max: -0.6"
2025-09-25T06:51:00.819011+01:00,69090500,EUR/USD,B,1.17492,1.17426,-6.6,-0.6,DECLINING,"Pips declining: -6.6 (max was: -0.6, declining count: 1)"
2025-09-25T06:51:00.822012+01:00,69090495,GBP/USD,B,1.34612,1.3454599999999999,-6.6,-0.6,DECLINING,"Pips declining: -6.6 (max was: -0.6, declining count: 1)"
2025-09-25T06:52:00.341372+01:00,69090500,EUR/USD,B,1.17492,1.17427,-6.5,-0.6,MONITOR,"Monitoring - Current: -6.5, Max: -0.6"
2025-09-25T06:52:00.345453+01:00,69090495,GBP/USD,B,1.34612,1.3454599999999999,-6.6,-0.6,MONITOR,"Monitoring - Current: -6.6, Max: -0.6"
2025-09-25T06:53:00.878349+01:00,69090500,EUR/USD,B,1.17492,1.17427,-6.5,-0.6,MONITOR,"Monitoring - Current: -6.5, Max: -0.6"
2025-09-25T06:53:00.880884+01:00,69090495,GBP/USD,B,1.34612,1.3454599999999999,-6.6,-0.6,MONITOR,"Monitoring - Current: -6.6, Max: -0.6"
2025-09-25T06:54:00.360039+01:00,69090500,EUR/USD,B,1.17492,1.17409,-8.3,-0.6,DECLINING,"Pips declining: -8.3 (max was: -0.6, declining count: 1)"
2025-09-25T06:54:00.363047+01:00,69090495,GBP/USD,B,1.34612,1.34535,-7.7,-0.6,DECLINING,"Pips declining: -7.7 (max was: -0.6, declining count: 1)"
2025-09-25T06:55:00.856964+01:00,69090500,EUR/USD,B,1.17492,1.1740599999999999,-8.6,-0.6,DECLINING,"Pips declining: -8.6 (max was: -0.6, declining count: 2)"
2025-09-25T06:55:00.858984+01:00,69090495,GBP/USD,B,1.34612,1.34533,-7.9,-0.6,DECLINING,"Pips declining: -7.9 (max was: -0.6, declining count: 2)"
2025-09-25T06:56:00.388256+01:00,69090500,EUR/USD,B,1.17492,1.17413,-7.9,-0.6,MONITOR,"Monitoring - Current: -7.9, Max: -0.6"
